customerid;DOB;gender;address;job
0001029790;03/02/1993;Nam;Phạm Tổ/Quận Gò Vấp/TP.HCM;worker
0001029807;14/04/1995;Nam;Trần Hẻm/Quận 7/TP.HCM;worker
0001029817;01/08/1995;Nữ;Hoàng Khu/Quận 7/TP.HCM;worker
0001029825;27/06/1997;Nam;John Hẻm/Quận 7/TP.HCM;worker
0001029826;14/01/1998;Nữ;Hoàng Hẻm/Quận Gò Vấp/TP.HCM;worker
0001029827;05/02/1996;Nữ;Dương Làng/Quận Gò Vấp/TP.HCM;worker
0001029922;20/01/2000;Nữ;Mai Số/Quận 1/TP.HCM;worker
0001029942;30/03/1997;Nữ;Mai Tổ/Quận 1/TP.HCM;worker
0001029975;21/09/1999;Nam;John Làng/Quận 3/TP.HCM;worker
0001029993;01/03/1998;Nữ;Nguyễn Khu/Quận Bình Thạnh/TP.HCM;worker
0001030013;27/02/1996;Nữ;Phạm Hẻm/Quận Gò Vấp/TP.HCM;worker
0001030108;26/02/2005;Nữ;John Khu/Quận 7/TP.HCM;student
0001030119;24/03/1989;Nam;Nguyễn Khu/Quận 7/TP.HCM;worker
0001030147;26/08/1993;Nam;Jane Khu/Quận 7/TP.HCM;worker
0001030155;12/04/1970;Nữ;Jane Dãy/Quận 7/TP.HCM;worker
0001030168;24/09/1991;Nam;Trần Số/Quận Bình Thạnh/TP.HCM;worker
0001030170;09/11/2000;Nữ;Jane Ngõ/Quận 7/TP.HCM;worker
0001030181;22/01/1996;Nữ;Phạm Dãy/Quận 3/TP.HCM;worker
0001030197;30/09/2000;Nam;Jane Đường/Quận 1/TP.HCM;worker
0001052844;28/12/1992;Nữ;Bùi Dãy/Quận Bình Thạnh/TP.HCM;worker
0001063273;24/06/1999;Nam;Jane Dãy/Quận 7/TP.HCM;worker
0001067408;22/01/2003;Nữ;John Làng/Quận Bình Thạnh/TP.HCM;student
0001067418;01/03/1999;Nam;Jane Làng/Quận Gò Vấp/TP.HCM;worker
0001067446;08/10/1999;Nữ;Jane Ngõ/Quận 1/TP.HCM;worker
0001067451;11/01/1998;Nam;Dương Số/Quận Gò Vấp/TP.HCM;worker
0001067462;17/02/2005;Nữ;Đặng Đường/Quận 1/TP.HCM;student
0001067465;09/10/1996;Nam;Bùi Ngõ/Quận Gò Vấp/TP.HCM;worker
0001067486;27/04/2003;Nữ;Nguyễn Tổ/Quận Gò Vấp/TP.HCM;student
0001067491;14/09/1990;Nữ;Trần Làng/Quận 3/TP.HCM;worker
0001067506;23/02/1998;Nam;Dương Hẻm/Quận 3/TP.HCM;worker
0001067509;28/05/1998;Nữ;Vũ Tổ/Quận Gò Vấp/TP.HCM;worker
0001067522;02/03/1997;Nữ;Jane Tổ/Quận 3/TP.HCM;worker
0001067523;25/03/2001;Nữ;Hoàng Số/Quận 7/TP.HCM;student
0001067541;09/05/1993;Nữ;John Số/Quận 7/TP.HCM;worker
0001067656;10/11/2002;Nữ;Jane Tổ/Quận 3/TP.HCM;student
0001067662;26/11/1997;Nam;John Khu/Quận 3/TP.HCM;worker
0001067679;03/10/1995;Nam;Trần Tổ/Quận Gò Vấp/TP.HCM;worker
0001067698;02/04/2000;Nam;Jane Khu/Quận Bình Thạnh/TP.HCM;worker
0001067703;05/04/1996;Nam;John Dãy/Quận 7/TP.HCM;worker
0001067712;12/09/1997;Nam;Nguyễn Đường/Quận 3/TP.HCM;worker
0001067719;16/08/1995;Nam;Jane Số/Quận 3/TP.HCM;worker
0001067724;09/03/1994;Nam;Nguyễn Làng/Quận 7/TP.HCM;worker
0001067732;13/06/1992;Nam;Hoàng Dãy/Quận 3/TP.HCM;worker
0001067741;18/03/1993;Nữ;Dương Đường/Quận 7/TP.HCM;worker
0001067751;25/05/1996;Nữ;Vũ Đường/Quận Bình Thạnh/TP.HCM;worker
0001067761;19/11/1997;Nữ;Phạm Hẻm/Quận 3/TP.HCM;worker
0001067764;21/07/2000;Nam;Jane Hẻm/Quận 1/TP.HCM;worker
0001067772;16/08/1994;Nam;Dương Làng/Quận Bình Thạnh/TP.HCM;worker
0001067789;09/10/1991;Nam;Vũ Làng/Quận 3/TP.HCM;worker
0001067790;21/06/1994;Nam;Mai Khu/Quận 7/TP.HCM;worker
0001067795;16/01/1994;Nữ;Jane Tổ/Quận 7/TP.HCM;worker
0001067839;12/11/1996;Nữ;John Làng/Quận 7/TP.HCM;worker
0001068108;15/11/2002;Nữ;Dương Tổ/Quận Gò Vấp/TP.HCM;student
0001068121;07/01/1992;Nam;Dương Tổ/Quận 3/TP.HCM;worker
0001068129;16/01/2000;Nữ;Đặng Làng/Quận Gò Vấp/TP.HCM;worker
0001068137;14/10/1995;Nữ;John Tổ/Quận Gò Vấp/TP.HCM;worker
0001068145;18/01/1995;Nữ;Jane Hẻm/Quận 7/TP.HCM;worker
0001068407;24/02/2000;Nữ;Vũ Đường/Quận Gò Vấp/TP.HCM;worker
0001068426;08/08/1998;Nữ;Dương Số/Quận Gò Vấp/TP.HCM;worker
0001068431;10/07/1991;Nam;Jane Làng/Quận 3/TP.HCM;worker
0001068440;07/07/2000;Nữ;John Dãy/Quận Gò Vấp/TP.HCM;worker
0001069202;12/11/2000;Nam;John Làng/Quận 1/TP.HCM;worker
0001069210;01/11/1990;Nam;John Hẻm/Quận 7/TP.HCM;worker
0001069225;10/01/1994;Nữ;Phạm Làng/Quận 3/TP.HCM;worker
0001069246;02/01/1985;Nam;Dương Tổ/Quận Gò Vấp/TP.HCM;worker
0001069252;14/10/1996;Nam;Phạm Dãy/Quận Bình Thạnh/TP.HCM;worker
0001069254;02/09/1988;Nam;John Làng/Quận Gò Vấp/TP.HCM;worker
0001069264;13/10/1991;Nam;Jane Hẻm/Quận 1/TP.HCM;worker
0001069275;12/02/1995;Nữ;John Ngõ/Quận Gò Vấp/TP.HCM;worker
0001069296;03/01/1995;Nam;Mai Dãy/Quận Gò Vấp/TP.HCM;worker
0001069305;23/10/1991;Nữ;Mai Hẻm/Quận 1/TP.HCM;worker
0001069306;13/11/1994;Nam;Jane Tổ/Quận 3/TP.HCM;worker
0001069331;04/03/1997;Nữ;Bùi Số/Quận 7/TP.HCM;worker
0001070865;02/05/1999;Nam;John Dãy/Quận 3/TP.HCM;worker
0001070872;02/10/1997;Nữ;Trần Tổ/Quận Bình Thạnh/TP.HCM;worker
0001070875;17/02/1998;Nữ;John Khu/Quận 3/TP.HCM;worker
0001070915;31/03/1997;Nữ;Hoàng Tổ/Quận 3/TP.HCM;worker
0001070918;10/12/1999;Nữ;John Đường/Quận 1/TP.HCM;worker
0001070925;30/04/2003;Nữ;Trần Đường/Quận Gò Vấp/TP.HCM;student
0001070929;23/10/1997;Nữ;John Tổ/Quận Bình Thạnh/TP.HCM;worker
0001070939;12/11/1997;Nam;John Dãy/Quận Bình Thạnh/TP.HCM;worker
0001070942;01/05/2000;Nữ;John Dãy/Quận 7/TP.HCM;worker
0001070943;28/12/1998;Nam;Jane Làng/Quận Bình Thạnh/TP.HCM;worker
0001070958;15/08/1998;Nữ;Trần Làng/Quận Gò Vấp/TP.HCM;worker
0001070965;09/12/1996;Nam;Phạm Tổ/Quận Bình Thạnh/TP.HCM;worker
0001071056;13/06/1999;Nam;Trần Làng/Quận Gò Vấp/TP.HCM;worker
0001071070;15/10/1997;Nữ;Mai Hẻm/Quận Gò Vấp/TP.HCM;worker
0001071071;10/04/1988;Nữ;John Số/Quận 3/TP.HCM;worker
0001071102;18/09/1994;Nam;John Tổ/Quận Bình Thạnh/TP.HCM;worker
0001071105;06/04/1994;Nữ;Jane Ngõ/Quận 1/TP.HCM;worker
0001071124;15/03/1988;Nữ;Đặng Số/Quận Bình Thạnh/TP.HCM;worker
0001071128;25/09/1989;Nam;Lê Dãy/Quận 1/TP.HCM;worker
0001071140;18/05/1996;Nữ;Bùi Dãy/Quận Gò Vấp/TP.HCM;worker
0001071751;01/04/1999;Nữ;Lê Làng/Quận Bình Thạnh/TP.HCM;worker
0001071779;24/08/1987;Nữ;Đặng Hẻm/Quận 1/TP.HCM;worker
0001071786;03/07/1999;Nữ;Bùi Hẻm/Quận 1/TP.HCM;worker
0001071791;13/07/2001;Nữ;Đặng Khu/Quận 7/TP.HCM;student
0001071811;25/05/1993;Nam;Jane Tổ/Quận 1/TP.HCM;worker
0001071812;21/10/1997;Nam;Nguyễn Ngõ/Quận 3/TP.HCM;worker
0001071843;15/04/2004;Nữ;Lê Tổ/Quận 3/TP.HCM;student
0001071857;29/05/1996;Nam;Dương Hẻm/Quận Gò Vấp/TP.HCM;worker
0001071867;01/08/1994;Nam;Jane Số/Quận 7/TP.HCM;worker
0001071880;10/04/1995;Nữ;John Tổ/Quận Gò Vấp/TP.HCM;worker
0001071884;26/09/1994;Nam;John Dãy/Quận Bình Thạnh/TP.HCM;worker
0001071897;23/03/1998;Nam;Trần Ngõ/Quận 7/TP.HCM;worker
0001077010;10/01/1999;Nữ;John Hẻm/Quận 1/TP.HCM;worker
0001077023;;Nam;Jane Dãy/Quận 1/TP.HCM;worker
0001077040;15/06/1996;Nam;Jane Số/Quận Bình Thạnh/TP.HCM;worker
0001077061;22/10/1982;Nữ;Jane Khu/Quận Gò Vấp/TP.HCM;worker
0001077065;03/01/1991;Nữ;John Đường/Quận Gò Vấp/TP.HCM;worker
0001077078;31/05/1993;Nam;Jane Hẻm/Quận 3/TP.HCM;worker
0001077079;27/01/1995;Nữ;Đặng Hẻm/Quận 7/TP.HCM;worker
0001077083;17/10/2002;Nữ;Trần Số/Quận 1/TP.HCM;student
0001077103;16/05/2000;Nam;John Tổ/Quận 3/TP.HCM;worker
0001077123;12/04/2000;Nữ;John Ngõ/Quận 7/TP.HCM;worker
0001077133;18/02/2000;Nữ;Đặng Số/Quận Gò Vấp/TP.HCM;worker
0001077143;08/05/1995;Nam;Đặng Số/Quận Bình Thạnh/TP.HCM;worker
0001077148;16/10/1993;Nam;Nguyễn Dãy/Quận Bình Thạnh/TP.HCM;worker
0001077175;02/11/1995;Nam;Lê Đường/Quận 1/TP.HCM;worker
0001077217;22/05/1997;Nữ;Jane Ngõ/Quận Gò Vấp/TP.HCM;worker
0001077222;24/08/1994;Nam;Dương Tổ/Quận 7/TP.HCM;worker
0001077230;19/09/1994;Nam;John Đường/Quận Gò Vấp/TP.HCM;worker
0001077240;25/05/1998;Nam;Nguyễn Hẻm/Quận Gò Vấp/TP.HCM;worker
0001077245;29/08/1997;Nữ;Jane Tổ/Quận 1/TP.HCM;worker
0001077248;06/12/2000;Nữ;John Số/Quận Gò Vấp/TP.HCM;worker
0001077256;28/11/2001;Nữ;Jane Số/Quận 3/TP.HCM;student
0001077276;15/09/2005;Nữ;Jane Khu/Quận Bình Thạnh/TP.HCM;student
0001077287;14/06/1994;Nữ;Đặng Ngõ/Quận 7/TP.HCM;worker
0001077300;08/05/2003;Nữ;Dương Làng/Quận 3/TP.HCM;student
0001077347;23/08/2000;Nữ;Jane Khu/Quận 3/TP.HCM;worker
0001077368;22/02/1997;Nữ;John Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001077388;17/09/1991;Nam;Đặng Đường/Quận 7/TP.HCM;worker
0001077392;11/10/1990;Nam;Mai Khu/Quận 3/TP.HCM;worker
0001077408;02/11/1995;Nam;Đặng Dãy/Quận Bình Thạnh/TP.HCM;worker
0001077421;29/05/1994;Nam;Lê Dãy/Quận 7/TP.HCM;worker
0001077431;12/02/1997;Nữ;Lê Tổ/Quận 3/TP.HCM;worker
0001077462;18/08/2000;Nữ;Bùi Hẻm/Quận 1/TP.HCM;worker
0001077482;23/08/1996;Nam;John Đường/Quận Bình Thạnh/TP.HCM;worker
0001077555;24/09/1993;Nữ;John Khu/Quận Gò Vấp/TP.HCM;worker
0001077597;25/04/1996;Nữ;John Đường/Quận 3/TP.HCM;worker
0001077612;07/08/2003;Nữ;Đặng Đường/Quận Gò Vấp/TP.HCM;student
0001077661;10/07/1983;Nữ;John Đường/Quận Bình Thạnh/TP.HCM;worker
0001077680;10/06/2000;Nữ;Hoàng Đường/Quận Bình Thạnh/TP.HCM;worker
0001077687;21/09/2004;Nam;Nguyễn Khu/Quận Gò Vấp/TP.HCM;student
0001077690;01/11/1999;Nữ;John Số/Quận Bình Thạnh/TP.HCM;worker
0001077691;23/11/2002;Nữ;Hoàng Ngõ/Quận Bình Thạnh/TP.HCM;student
0001077693;22/10/2001;Nam;John Khu/Quận Bình Thạnh/TP.HCM;student
0001077759;01/04/1991;Nam;Vũ Số/Quận 3/TP.HCM;worker
0001077762;15/01/2000;Nữ;Hoàng Hẻm/Quận 7/TP.HCM;worker
0001077788;09/03/1994;Nam;Jane Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001077800;31/10/1997;Nữ;Dương Đường/Quận 3/TP.HCM;worker
0001077806;03/07/1998;Nam;Dương Làng/Quận Bình Thạnh/TP.HCM;worker
0001077814;15/06/2001;Nữ;John Làng/Quận 3/TP.HCM;student
0001077827;12/12/1992;Nữ;Đặng Khu/Quận Bình Thạnh/TP.HCM;worker
0001077833;18/09/1999;Nữ;Trần Dãy/Quận Gò Vấp/TP.HCM;worker
0001077835;28/02/1993;Nữ;Jane Dãy/Quận 7/TP.HCM;worker
0001077837;03/07/2001;Nữ;Lê Làng/Quận 7/TP.HCM;student
0001077840;22/04/1987;Nam;John Làng/Quận Bình Thạnh/TP.HCM;worker
0001077841;10/01/2001;Nữ;Nguyễn Làng/Quận 1/TP.HCM;student
0001077842;11/03/1992;Nữ;Hoàng Khu/Quận 1/TP.HCM;worker
0001077850;23/07/1999;Nam;Hoàng Hẻm/Quận 7/TP.HCM;worker
0001077860;22/02/1999;Nam;Trần Khu/Quận 7/TP.HCM;worker
0001077873;12/09/1991;Nữ;Trần Hẻm/Quận 3/TP.HCM;worker
0001077923;11/12/2000;Nữ;Jane Tổ/Quận Gò Vấp/TP.HCM;worker
0001077927;01/08/1996;Nữ;Đặng Tổ/Quận 7/TP.HCM;worker
0001077942;03/11/1989;Nam;Phạm Ngõ/Quận 3/TP.HCM;worker
0001077946;27/02/1999;Nam;Nguyễn Tổ/Quận 1/TP.HCM;worker
0001077947;06/01/2002;Nữ;Bùi Đường/Quận Bình Thạnh/TP.HCM;student
0001077948;06/02/1999;Nam;Jane Khu/Quận 7/TP.HCM;worker
0001077971;26/12/1996;Nữ;Lê Ngõ/Quận 7/TP.HCM;worker
0001077981;06/09/2005;Nữ;John Hẻm/Quận Gò Vấp/TP.HCM;student
0001077993;29/11/1996;Nữ;Phạm Hẻm/Quận 3/TP.HCM;worker
0001078009;06/12/2003;Nữ;Jane Số/Quận 3/TP.HCM;student
0001078025;13/05/2002;Nữ;Jane Đường/Quận 1/TP.HCM;student
0001078034;21/10/1993;Nữ;Mai Dãy/Quận 7/TP.HCM;worker
0001078052;11/12/1996;Nam;Jane Đường/Quận Bình Thạnh/TP.HCM;worker
0001078063;23/01/1996;Nữ;John Làng/Quận Gò Vấp/TP.HCM;worker
0001078110;14/07/1998;Nữ;Bùi Làng/Quận 3/TP.HCM;worker
0001078155;26/02/1998;Nữ;John Dãy/Quận 1/TP.HCM;worker
0001078169;19/05/1998;Nam;Bùi Làng/Quận 3/TP.HCM;worker
0001078186;03/04/1997;Nam;John Hẻm/Quận Gò Vấp/TP.HCM;worker
0001078227;14/05/2001;Nữ;John Làng/Quận 1/TP.HCM;student
0001078244;17/05/1996;Nữ;Jane Hẻm/Quận 7/TP.HCM;worker
0001078297;27/06/1987;Nữ;Trần Tổ/Quận 3/TP.HCM;worker
0001078368;05/12/1996;Nam;John Đường/Quận Gò Vấp/TP.HCM;worker
0001078375;22/08/1997;Nam;Jane Tổ/Quận Gò Vấp/TP.HCM;worker
0001078380;22/09/1993;Nam;Jane Đường/Quận 3/TP.HCM;worker
0001078392;04/04/1992;Nam;Vũ Dãy/Quận 1/TP.HCM;worker
0001078396;29/11/1994;Nữ;Mai Ngõ/Quận Gò Vấp/TP.HCM;worker
0001078407;06/07/1981;Nam;Phạm Đường/Quận 7/TP.HCM;worker
0001078427;29/04/2002;Nam;John Dãy/Quận 1/TP.HCM;student
0001078436;03/10/1996;Nam;Vũ Khu/Quận Bình Thạnh/TP.HCM;worker
0001078438;18/10/1997;Nam;John Tổ/Quận 7/TP.HCM;worker
0001078445;07/05/1999;Nữ;Jane Khu/Quận 3/TP.HCM;worker
0001078455;22/07/2000;Nam;John Đường/Quận Bình Thạnh/TP.HCM;worker
0001078469;15/05/2000;Nữ;Đặng Ngõ/Quận 3/TP.HCM;worker
0001078480;16/05/1994;Nữ;Mai Số/Quận Gò Vấp/TP.HCM;worker
0001078489;06/08/1984;Nam;John Số/Quận 3/TP.HCM;worker
0001078506;22/03/2003;Nữ;Lê Hẻm/Quận 7/TP.HCM;student
0001078549;27/04/1999;Nam;Bùi Ngõ/Quận 1/TP.HCM;worker
0001078606;26/08/1995;Nam;John Số/Quận 3/TP.HCM;worker
0001078675;30/11/2003;Nữ;Vũ Ngõ/Quận 7/TP.HCM;student
0001078688;31/07/2001;Nữ;Dương Số/Quận Bình Thạnh/TP.HCM;student
0001078695;23/06/1990;Nữ;Hoàng Tổ/Quận 1/TP.HCM;worker
0001078714;04/05/1997;Nữ;Trần Số/Quận 7/TP.HCM;worker
0001078721;28/08/1998;Nam;John Dãy/Quận 7/TP.HCM;worker
0001078766;03/04/1998;Nam;Hoàng Hẻm/Quận 1/TP.HCM;worker
0001078823;08/02/1998;Nam;Jane Đường/Quận Bình Thạnh/TP.HCM;worker
0001078825;17/08/1997;Nữ;Jane Ngõ/Quận Gò Vấp/TP.HCM;worker
0001078930;28/12/1998;Nam;John Đường/Quận 7/TP.HCM;worker
0001078951;14/01/2002;Nữ;Hoàng Ngõ/Quận 1/TP.HCM;student
0001078955;12/10/2001;Nữ;Phạm Tổ/Quận Bình Thạnh/TP.HCM;student
0001078986;15/10/1995;Nam;Jane Tổ/Quận 1/TP.HCM;worker
0001079008;21/08/1995;Nữ;John Đường/Quận 3/TP.HCM;worker
0001079105;15/04/2000;Nữ;Mai Ngõ/Quận 7/TP.HCM;worker
0001079140;15/06/2003;Nữ;John Đường/Quận 1/TP.HCM;student
0001079171;13/02/1998;Nam;Trần Hẻm/Quận 3/TP.HCM;worker
0001079175;26/10/2001;Nữ;Hoàng Số/Quận 7/TP.HCM;student
0001079176;06/08/1990;Nữ;Nguyễn Ngõ/Quận 3/TP.HCM;worker
0001079191;21/12/1995;Nữ;Dương Đường/Quận Bình Thạnh/TP.HCM;worker
0001079196;20/09/1997;Nữ;Bùi Hẻm/Quận 1/TP.HCM;worker
0001079197;20/04/1996;Nữ;Jane Dãy/Quận Gò Vấp/TP.HCM;worker
0001079209;03/01/1997;Nam;Jane Hẻm/Quận Gò Vấp/TP.HCM;worker
0001079279;28/02/1995;Nữ;Đặng Số/Quận Bình Thạnh/TP.HCM;worker
0001079287;12/02/1996;Nữ;Jane Ngõ/Quận 1/TP.HCM;worker
0001079288;10/03/1996;Nữ;Trần Tổ/Quận 1/TP.HCM;worker
0001079310;13/04/2002;Nam;Jane Hẻm/Quận 1/TP.HCM;student
0001079323;10/12/1992;Nam;Mai Dãy/Quận Bình Thạnh/TP.HCM;worker
0001079328;25/12/1994;Nữ;Jane Đường/Quận 7/TP.HCM;worker
0001079337;30/09/1997;Nam;Bùi Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001079350;09/09/1996;Nam;Đặng Số/Quận 1/TP.HCM;worker
0001079403;05/12/1999;Nữ;Phạm Hẻm/Quận Gò Vấp/TP.HCM;worker
0001079431;29/05/2002;Nữ;Vũ Số/Quận Gò Vấp/TP.HCM;student
0001079434;26/10/1994;Nữ;Jane Làng/Quận Gò Vấp/TP.HCM;worker
0001079443;16/11/1998;Nữ;Jane Hẻm/Quận 1/TP.HCM;worker
0001079448;08/07/2001;Nữ;Mai Tổ/Quận Bình Thạnh/TP.HCM;student
0001079459;08/08/2003;Nữ;John Số/Quận 7/TP.HCM;student
0001079464;04/03/2000;Nữ;John Khu/Quận 7/TP.HCM;worker
0001079476;15/11/2002;Nữ;Jane Đường/Quận 7/TP.HCM;student
0001079482;23/08/2000;Nữ;Đặng Số/Quận 3/TP.HCM;worker
0001079495;11/10/1994;Nữ;John Số/Quận 7/TP.HCM;worker
0001079501;29/04/2001;Nữ;Jane Làng/Quận Gò Vấp/TP.HCM;student
0001079516;20/09/1994;Nữ;Trần Làng/Quận 1/TP.HCM;worker
0001079535;07/11/1996;Nam;Mai Dãy/Quận 3/TP.HCM;worker
0001079561;18/03/2000;Nam;Mai Hẻm/Quận 3/TP.HCM;worker
0001079569;08/05/1997;Nữ;Jane Hẻm/Quận 1/TP.HCM;worker
0001079579;31/01/1991;Nam;Jane Đường/Quận 1/TP.HCM;worker
0001079598;11/12/1995;Nữ;Jane Ngõ/Quận Gò Vấp/TP.HCM;worker
0001079601;13/09/2002;Nữ;Jane Đường/Quận 1/TP.HCM;student
0001079608;08/06/1992;Nam;Vũ Hẻm/Quận 3/TP.HCM;worker
0001079668;07/03/1993;Nữ;Lê Làng/Quận 1/TP.HCM;worker
0001079670;05/04/1994;Nữ;Jane Tổ/Quận 1/TP.HCM;worker
0001079678;29/03/1999;Nữ;Jane Khu/Quận 7/TP.HCM;worker
0001079679;30/01/1998;Nam;Nguyễn Làng/Quận 7/TP.HCM;worker
0001079688;09/06/2001;Nam;Trần Dãy/Quận Gò Vấp/TP.HCM;student
0001079715;22/06/1993;Nam;Lê Dãy/Quận 3/TP.HCM;worker
0001079738;16/03/1991;Nữ;Jane Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001079777;29/08/1993;Nam;Trần Khu/Quận Gò Vấp/TP.HCM;worker
0001079789;28/08/1997;Nữ;John Ngõ/Quận Gò Vấp/TP.HCM;worker
0001079801;08/04/2001;Nữ;John Khu/Quận 3/TP.HCM;student
0001079803;03/10/1995;Nữ;John Dãy/Quận 3/TP.HCM;worker
0001079847;14/05/1991;Nữ;Trần Khu/Quận Bình Thạnh/TP.HCM;worker
0001079849;15/08/1992;Nam;Hoàng Ngõ/Quận 3/TP.HCM;worker
0001079866;01/07/1994;Nam;Jane Khu/Quận 1/TP.HCM;worker
0001079870;10/05/1995;Nữ;Jane Đường/Quận Bình Thạnh/TP.HCM;worker
0001079886;07/09/1998;Nữ;Nguyễn Tổ/Quận 3/TP.HCM;worker
0001079891;13/08/1991;Nam;Vũ Đường/Quận Bình Thạnh/TP.HCM;worker
0001079903;04/11/1970;Nữ;Jane Đường/Quận 1/TP.HCM;worker
0001079918;05/08/1996;Nữ;John Hẻm/Quận Bình Thạnh/TP.HCM;worker
0001079924;08/09/2002;Nữ;John Số/Quận 3/TP.HCM;student
0001079943;06/01/1978;Nam;Jane Ngõ/Quận 3/TP.HCM;worker
0001079951;07/10/1996;Nam;Nguyễn Đường/Quận 1/TP.HCM;worker
0001079953;19/03/1992;Nam;Lê Ngõ/Quận 3/TP.HCM;worker
0001079961;30/09/1993;Nữ;Vũ Ngõ/Quận 7/TP.HCM;worker
0001079962;01/03/1990;Nam;Lê Số/Quận 7/TP.HCM;worker
0001079964;04/09/1998;Nữ;Hoàng Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001079968;08/11/1997;Nữ;John Khu/Quận Bình Thạnh/TP.HCM;worker
0001080008;19/12/1998;Nữ;Trần Tổ/Quận 3/TP.HCM;worker
0001080027;11/09/1994;Nam;Hoàng Dãy/Quận 1/TP.HCM;worker
0001080031;18/12/1994;Nữ;Trần Tổ/Quận Bình Thạnh/TP.HCM;worker
0001080045;02/12/1996;Nữ;Jane Đường/Quận Gò Vấp/TP.HCM;worker
0001080056;07/07/1998;Nữ;Bùi Khu/Quận Bình Thạnh/TP.HCM;worker
0001080069;27/09/2001;Nam;John Ngõ/Quận 1/TP.HCM;student
0001080078;13/10/1994;Nữ;Hoàng Dãy/Quận 7/TP.HCM;worker
0001080109;21/09/1999;Nữ;Mai Số/Quận Bình Thạnh/TP.HCM;worker
0001080131;11/01/1999;Nam;Vũ Làng/Quận Gò Vấp/TP.HCM;worker
0001080154;31/12/1998;Nữ;John Dãy/Quận 1/TP.HCM;worker
0001080166;24/08/1994;Nam;John Tổ/Quận 7/TP.HCM;worker
0001080171;22/11/1999;Nam;Jane Khu/Quận 1/TP.HCM;worker
0001080179;16/07/1998;Nữ;John Tổ/Quận 3/TP.HCM;worker
0001080192;24/12/1997;Nữ;John Làng/Quận Bình Thạnh/TP.HCM;worker
0001080205;06/10/2002;Nữ;John Khu/Quận 1/TP.HCM;student
0001080235;03/01/1997;Nam;Jane Số/Quận Gò Vấp/TP.HCM;worker
0001080236;18/11/2000;Nữ;John Làng/Quận Gò Vấp/TP.HCM;worker
0001080266;16/03/1999;Nữ;John Ngõ/Quận 3/TP.HCM;worker
0001080291;03/10/1997;Nam;Hoàng Làng/Quận 3/TP.HCM;worker
0001080292;08/04/1982;Nữ;Hoàng Làng/Quận 7/TP.HCM;worker
0001080293;29/04/2003;Nữ;Vũ Hẻm/Quận 7/TP.HCM;student
0001080297;16/02/1994;Nữ;John Dãy/Quận 1/TP.HCM;worker
0001080306;08/07/1990;Nữ;Jane Dãy/Quận Bình Thạnh/TP.HCM;worker
0001080317;03/10/1999;Nữ;John Đường/Quận Bình Thạnh/TP.HCM;worker
0001080318;18/10/1994;Nữ;Hoàng Số/Quận Bình Thạnh/TP.HCM;worker
0001080321;02/02/1994;Nữ;Jane Số/Quận 1/TP.HCM;worker
0001080324;21/07/2002;Nữ;Jane Đường/Quận 3/TP.HCM;student
0001080339;14/06/1997;Nữ;Lê Làng/Quận 1/TP.HCM;worker
0001080354;15/08/2000;Nữ;Mai Tổ/Quận 7/TP.HCM;worker
0001080373;25/08/1997;Nữ;Mai Dãy/Quận 3/TP.HCM;worker
0001080377;12/02/1995;Nữ;Lê Làng/Quận 7/TP.HCM;worker
0001080383;23/12/1997;Nam;Jane Số/Quận Bình Thạnh/TP.HCM;worker
0001080427;29/04/1999;Nữ;Mai Số/Quận 1/TP.HCM;worker
0001080434;19/06/1991;Nam;Lê Số/Quận 7/TP.HCM;worker
0001080449;31/03/2000;Nam;Lê Hẻm/Quận Gò Vấp/TP.HCM;worker
0001080455;23/10/1997;Nam;Nguyễn Đường/Quận Bình Thạnh/TP.HCM;worker
0001080470;03/01/1994;Nam;John Khu/Quận 7/TP.HCM;worker
0001080488;14/09/1993;Nữ;John Hẻm/Quận 1/TP.HCM;worker
0001080503;30/11/1993;Nữ;Dương Khu/Quận Bình Thạnh/TP.HCM;worker
0001080557;14/05/1996;Nữ;Jane Tổ/Quận Bình Thạnh/TP.HCM;worker
0001080562;13/11/1982;Nam;Jane Số/Quận Gò Vấp/TP.HCM;worker
0001080565;23/10/1994;Nữ;John Hẻm/Quận 1/TP.HCM;worker
0001080569;29/11/1995;Nam;Đặng Ngõ/Quận Bình Thạnh/TP.HCM;worker
0001080570;01/10/1993;Nam;Phạm Đường/Quận Gò Vấp/TP.HCM;worker
0001080577;02/08/1991;Nữ;Đặng Tổ/Quận 3/TP.HCM;worker
0001080583;15/12/1998;Nam;Jane Đường/Quận Bình Thạnh/TP.HCM;worker
0001080595;22/03/1997;Nam;Nguyễn Số/Quận Gò Vấp/TP.HCM;worker
0001080613;19/11/1996;Nữ;Phạm Ngõ/Quận 3/TP.HCM;worker
0001080643;29/07/1997;Nữ;Đặng Ngõ/Quận Gò Vấp/TP.HCM;worker
0001080652;09/10/2000;Nữ;Jane Khu/Quận 3/TP.HCM;worker
0001080701;25/06/2001;Nam;John Ngõ/Quận 1/TP.HCM;student
0001080717;04/01/2002;Nữ;Jane Hẻm/Quận Gò Vấp/TP.HCM;student
0001080725;01/07/1999;Nam;John Số/Quận 1/TP.HCM;worker
0001080738;01/11/1998;Nữ;John Làng/Quận Bình Thạnh/TP.HCM;worker
